PARTNAME,PDES,TQUANT,TUNITNAME,PRICE,VPRICE,PURCHASEPRICE,ICODE,DUEDATE,CLOSEDBOOL,TBALANCE,PACKBALANCE,TAXSUM,PACKED,PACKPACKED,PERCENT,DISPRICE,QPRICE,VATPRICE,QPROFIT,QPROFITPERCENT,PRICEBAL,CODE,PRSOURCENAME,PURSOURCENAME,NUMPACK,PACKCODE,MODELNAME,PLANHOURSD,PLANHOURSSUM,REVNAME,VATFLAGA,COMMISSION,COMMISSION2,BARCODE,SERIALNAME,CUSTPARTNAME,CUSTPARTBARCODE,YOURORDLINE,QUANT,ABALANCE,PBALANCE,UNITNAME,UNSPSCCODE,UNSPSCDES,CLUSTNAME,MRP,ATP,PDATE,PRDATE,CASHFLOWDATE,DCODE,CODEDES,BUDCODE,COSTCNAME,EXCH,PBONUSFLAG,ORDISTATUSDES,COPYFAVSUPFLAG,SUPNAME,OBFLAG,PREPAYED,PAYCUSTNAME,PARTTREEFLAG,PURTAXPERCENT,PAYCUSTDES,LCODE,LEXCH,PROJCOSTFLAG,MPARTNAME,MPARTDES,MMPARTNAME,REMARK1,REMARK2,KITNUM,QRANKCODE,QRANKDES,DCMONTHS,MINEXPDAYS,WARHSREMARK,DEALNAME,DLINE,CHARGEPULSES,DS,RRMETHODNAME,RRMETHODDES,RRTIMINGNAME,RRTIMINGDES,FROMDATE,TODATE,AFLAG,SOF_EXTFILENAME,Y_4060_5_ESH,ORDI,KLINE,ORDNAME
20009308,בד סוהו מס' 308 כתום,2.0,מטר,52.77,61.74,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,52.77,105.54,123.48,105.54,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20009308,,,,0,2.0,0.0,2.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20009308,,,0,,,0,0,,,0,,,,,,,,,,,SOHO NO 308 ORANGE,2667,3,1001946
20052101,בד קאלי מס' 101 לבן,3.0,מטר,50.0,58.5,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,150.0,175.5,150.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20052101,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20052101,,,0,,,0,0,,,0,,,,,,,,,,,CALI 101,2664,1,1001945
20052101,בד קאלי מס' 101 לבן,19.0,מטר,50.0,58.5,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,950.0,1111.5,950.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20052101,,,,0,19.0,0.0,19.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20052101,,,0,,,0,0,,,0,,,,,,,,,,,CALI 101,2663,1,1001944
20004075,בד ואלוטו מס' 75 ורוד,11.0,מטר,55.0,64.35,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,11.0,0,0.0,0,0,0.0,55.0,605.0,707.85,605.0,0.0,605.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004075,,,,0,11.0,11.0,11.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004075,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 75 PINK,2662,2,1001943
20004038,בד ואלוטו מס' 38 כחול ג'ינס,26.5,מטר,80.7,94.42,0.0,"ש""ח",2024-04-30T00:00:00Z,,26.5,0,0.0,0,0,0.0,80.7,2138.55,2502.1,2138.55,0.0,2138.55,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004038,,,,0,26.5,26.5,26.5,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004038,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 38 BLUE JEANS,2660,1,1001942
11005135,דמוי עור דקאר מס' 135 שחור,4.0,מטר,69.0,80.73,14.32,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,276.0,322.92,218.72,381.84,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,11005135,,,,0,4.0,0.0,4.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11005135,,,0,,,0,0,,,0,,,,,,,,,,,DAKAR 135 NERO,2659,1,1001941
20063100,בד בוגוטה מס' 100 לבן/טאופ,14.0,מטר,85.0,99.45,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,85.0,1190.0,1392.3,1190.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20063100,,,,0,14.0,0.0,14.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20063100,,,0,,,0,0,,,0,,,,,,,,,,,BOGOTA NO 100,2658,1,1001940
11005134,דמוי עור דקאר מס' 134 כחול,1.3,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,89.7,104.95,89.7,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11005134,,,,0,1.3,0.0,1.3,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11005134,,,0,,,0,0,,,0,,,,,,,,,,,DAKAR 134 BLUE,2657,1,1001939
11003502,דמוי עור סאנרייז מס' 502 שיש,36.0,מטר,60.0,70.2,0.0,"ש""ח",2024-05-07T00:00:00Z,Y,0.0,0,0.0,36,0,0.0,60.0,2160.0,2527.2,2160.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11003502,,,,0,36.0,0.0,36.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11003502,,,0,,,0,0,,,0,,,,,,,,,,,SUNRISE NO. 502 MARMO,2656,1,1001938
20063450,בד בוגוטה מס' 450 אפור בהיר/אפור כהה,21.0,מטר,85.0,99.45,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,85.0,1785.0,2088.45,1785.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20063450,,,,0,21.0,0.0,21.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20063450,,,0,,,0,0,,,0,,,,,,,,,,,BOGOTA NO 450,2655,1,1001937
20022140,בד טריבו מס' 140 אבן,2.5,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,172.5,201.83,172.5,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20022140,,,,0,2.5,0.0,2.5,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20022140,,,0,,,0,0,,,0,,,,,,,,,,,TRIBO NO 140 stone,2654,1,1001936
20006012,בד קאזר מס' 12 חום שוקולד,5.5,מטר,75.0,87.75,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,412.5,482.63,412.5,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20006012,,,,0,5.5,0.0,5.5,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20006012,,,0,,,0,0,,,0,,,,,,,,,,,KAZAR NO 12 CHOCOLETTE BROWN,2653,1,1001935
10000000,עור - וינטאג' V-23 טאופ,5.0,SQF,16.0,18.72,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,-283.75,0,0.0,0,0,0.0,16.0,80.0,93.6,80.0,0.0,-4540.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,5.0,-283.75,5.0,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2652,1,1001934
20063452,בד בוגוטה מס' 452 לבן/אפור בהיר,5.0,מטר,85.0,99.45,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,85.0,425.0,497.25,425.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20063452,,,,0,5.0,0.0,5.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20063452,,,0,,,0,0,,,0,,,,,,,,,,,BOGOTA NO 452,2651,1,1001933
10000000,עור מודפס ברלין ירוק+שחור,106.0,SQF,12.0,14.04,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,12.0,1272.0,1488.24,1272.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,106.0,0.0,106.0,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2650,1,1001932
10000000,עור ברלין צבעים,503.5,SQF,9.9,11.58,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,9.9,4984.65,5832.04,4984.65,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,503.5,0.0,503.5,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2649,1,1001931
20007017,בד פארגו מס' 17 חול לבן,10.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,690.0,807.3,690.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20007017,,,,0,10.0,0.0,10.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20007017,,,0,,,0,0,,,0,,,,,,,,,,,FARGO NO 17 white sand,2647,1,1001930
10000000,עור נפלק שחור,31.5,SQF,15.0,17.55,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,15.0,472.5,552.83,472.5,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,31.5,0.0,31.5,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2645,1,1001929
10000000,עור נפלק אבן+מלט,88.5,SQF,16.0,18.72,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,16.0,1416.0,1656.72,1416.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,88.5,0.0,88.5,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2646,2,1001929
10000000,עור ברלין צבעים,172.25,SQF,9.9,11.58,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,9.9,1705.28,1995.18,1705.28,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,172.25,0.0,172.25,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2648,3,1001929
11001300,דמוי עור רוגל מס' 300 קויו,17.0,מטר,60.0,70.2,0.0,"ש""ח",2024-04-30T00:00:00Z,,17.0,0,0.0,0,0,0.0,60.0,1020.0,1193.4,1020.0,0.0,1020.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11001300,,,,0,17.0,17.0,17.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11001300,,,0,,,0,0,,,0,,,,,,,,,,,ROGEL NO. 300 CUOIO,2644,1,1001928
20004065,בד ואלוטו מס' 65 בורדו,2.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,138.0,161.46,138.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004065,,,,0,2.0,0.0,2.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004065,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 65 Bordeaux,2642,1,1001927
11001311,דמוי עור רוגל מס' 311 אבן,6.0,מטר,55.0,64.35,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,55.0,330.0,386.1,330.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11001311,,,,0,6.0,0.0,6.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11001311,,,0,,,0,0,,,0,,,,,,,,,,,ROGEL NO. 311 STONE,2641,1,1001926
11007714,דמוי עור מנהטן מס 714 אבן,4.0,מטר,79.0,92.43,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,79.0,316.0,369.72,316.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11007714,,,,0,4.0,0.0,4.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11007714,,,0,,,0,0,,,0,,,,,,,,,,,MANHATAN NO 714 STONE,2643,2,1001926
20049006,בד מאטיקה מס' 6 בטון,0.5,מטר,89.0,104.13,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,89.0,44.5,52.07,44.5,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20049006,,,,0,0.5,0.0,0.5,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20049006,,,0,,,0,0,,,0,,,,,,,,,,,MATICA NO NO 6 SILVER,2640,1,1001925
20017002,בד ווג מס' 2 בז כהה,13.0,מטר,59.0,69.03,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,767.0,897.39,767.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20017002,,,,0,13.0,0.0,13.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017002,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 2 DARK BEIGE,2639,2,1001924
20017004,בד ווג מס' 4 טאופ בהיר,27.0,מטר,59.0,69.03,13.2,"ש""ח",2024-05-01T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,1593.0,1863.81,1236.6,346.97,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20017004,,,,0,27.0,0.0,27.0,מטר,,,,,,,2024-05-01T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017004,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 4 LIGTH TAUPE,2928,3,1001924
11007715,דמוי עור מנהטן מס 715 CAMEL,3.0,מטר,79.0,92.43,16.23,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,79.0,237.0,277.29,188.31,386.75,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,11007715,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11007715,,,0,,,0,0,,,0,,,,,,,,,,,MANHATAN NO 715 CAMEL,2637,1,1001923
11001322,דמוי עור רוגל מס' 322 פליסנדרו,12.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,828.0,968.76,828.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11001322,,,,0,12.0,0.0,12.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11001322,,,0,,,0,0,,,0,,,,,,,,,,,ROGEL NO. 322 PALISSANDRO,2636,1,1001922
20017002,בד ווג מס' 2 בז כהה,10.0,מטר,59.0,69.03,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,590.0,690.3,590.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20017002,,,,0,10.0,0.0,10.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017002,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 2 DARK BEIGE,2635,1,1001921
20042002,בד מיורקה מס' 2 אבן,1.4,מטר,75.0,87.75,11.45,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,105.0,122.85,88.97,555.02,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20042002,,,,0,1.4,0.0,1.4,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042002,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 2 stone,2633,1,1001920
20001503,בד קווארץ מס' 503 ירוק חאקי,3.1,מטר,49.0,57.33,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,49.0,151.9,177.72,151.9,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20001503,,,,0,3.1,0.0,3.1,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20001503,,,0,,,0,0,,,0,,,,,,,,,,,QUARTZ NO 503 KAHKI,2634,2,1001920
300193906,סוליד אנד סטריפס מס' 3906137 Carbon (פרימיום),5.5,מטר,130.0,152.1,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,130.0,715.0,836.55,715.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,300193906,,,,0,5.5,0.0,5.5,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,300193906,,,0,,,0,0,,,0,,,,,,,,,,,SOLID&STRIPE 3906137,2631,1,1001919
300193941,סוליד אנד סטריפס מס' 3941137 Adriatic,1.0,מטר,130.0,152.1,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,130.0,130.0,152.1,130.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,300193941,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,300193941,,,0,,,0,0,,,0,,,,,,,,,,,SOLIDS & STRIPES NO. 3941137 ADRIATIC,2632,2,1001919
10000000,עור-יבוא אישי לינאה grigio,50.0,SQF,22.0,25.74,0.0,"ש""ח",2024-04-30T00:00:00Z,,0.5,0,0.0,0,0,0.0,22.0,1100.0,1287.0,1100.0,0.0,11.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,50.0,0.5,50.0,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2630,1,1001918
20041814,בד הילטון מס' 814 אפור עכבר,5.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,345.0,403.65,345.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20041814,,,,0,5.0,0.0,5.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20041814,,,0,,,0,0,,,0,,,,,,,,,,,HILTON/PANAMA NO 814 Grey mouse,2628,1,1001917
20041902,בד הילטון מס' 902 טאופ בהיר,7.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,483.0,565.11,483.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20041902,,,,0,7.0,0.0,7.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20041902,,,0,,,0,0,,,0,,,,,,,,,,,HILTON/PANAMA NO 902 Light taupe,2629,2,1001917
20013031,בד גארפילד מס' 31 פיסטוק,4.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,276.0,322.92,276.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20013031,,,,0,4.0,0.0,4.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20013031,,,0,,,0,0,,,0,,,,,,,,,,,GARFIELD NO 31 Pistachio,2626,1,1001916
20013021,בד גארפילד מס' 21 אפור בטון,1.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,69.0,80.73,69.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20013021,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20013021,,,0,,,0,0,,,0,,,,,,,,,,,GARFIELD NO 21 CONCRETE GREY,2627,2,1001916
200693166,בד אדל מס' 3166 כחול,1.5,מטר,69.0,80.73,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,103.5,121.1,103.5,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,200693166,,,,0,1.5,0.0,1.5,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,200693166,,,0,,,0,0,,,0,,,,,,,,,,,ADELE NO 3166 blue,2625,1,1001915
10000000,עור ביטנה כאמל,4043.5,SQF,6.5,7.61,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,6.5,26282.75,30750.82,26282.75,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,4043.5,0.0,4043.5,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2621,1,1001914
20011009,בד ג'ונאס גרנטה מס' 9-10,1.0,מטר,75.0,87.75,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,75.0,87.75,75.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20011009,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20011009,,,0,,,0,0,,,0,,,,,,,,,,,JONAS GRENATE,2622,2,1001913
20011013,בד ג'ונאס אזול מס' 13+14,0.5,מטר,75.0,87.75,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,37.5,43.88,37.5,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20011013,,,,0,0.5,0.0,0.5,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20011013,,,0,,,0,0,,,0,,,,,,,,,,,JONAS AZUL,2623,3,1001913
20011005,בד ג'ונאס נארנג'ה מס' 5+6,0.5,מטר,75.0,87.75,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,37.5,43.88,37.5,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20011005,,,,0,0.5,0.0,0.5,מטר,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20011005,,,0,,,0,0,,,0,,,,,,,,,,,JONAS NARANJA,2624,4,1001913
10000000,עור ברלין צבעים,318.75,SQF,9.9,11.58,0.0,"ש""ח",2024-04-30T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,9.9,3155.63,3692.09,3155.63,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,318.75,0.0,318.75,SQF,,,,,,,2024-04-30T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,2614,1,1001912
